File Path,Status,Result
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00730095.WAV,Success,"[('Vehicle', 0.5081835), ('Car', 0.20109756), ('Motor vehicle (road)', 0.083786406), ('Bus', 0.0813009), ('Outside, urban or manmade', 0.077556774)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00740096.WAV,Success,"[('Vehicle', 0.41399285), ('Music', 0.22039469), ('Car', 0.1856481), ('Rumble', 0.15116668), ('Outside, rural or natural', 0.10071893)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00740140.WAV,Success,"[('Vehicle', 0.48769593), ('Field recording', 0.18141201), ('Car', 0.18065163), ('Music', 0.15104295), ('Outside, urban or manmade', 0.080769114)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00750141.WAV,Success,"[('Vehicle', 0.32678708), ('Music', 0.2749224), ('Car', 0.11797137), ('Rumble', 0.09823952), ('Scary music', 0.09560615)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00760100.WAV,Success,"[('Vehicle', 0.3205839), ('Field recording', 0.16453029), ('Train', 0.13056111), ('Eruption', 0.08378653), ('Outside, rural or natural', 0.07828518)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00760142.WAV,Success,"[('Music', 0.3129947), ('Vehicle', 0.30594936), ('Rumble', 0.1307748), ('Car', 0.12486246), ('Scary music', 0.10858341)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00850152.WAV,Success,"[('Vehicle', 0.66478765), ('Car', 0.29249957), ('Field recording', 0.21196033), ('Outside, urban or manmade', 0.12277568), ('Traffic noise, roadway noise', 0.09979737)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00830112.WAV,Success,"[('Vehicle', 0.46581486), ('Train', 0.15404859), ('Field recording', 0.12995419), ('Railroad car, train wagon', 0.103234455), ('Rail transport', 0.09924654)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00790107.WAV,Success,"[('Music', 0.49652576), ('Vehicle', 0.46343663), ('Car', 0.2662798), ('Scary music', 0.14830467), ('Bus', 0.10534859)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00850114.WAV,Success,"[('Train', 0.4627922), ('Vehicle', 0.41096073), ('Rail transport', 0.354243), ('Railroad car, train wagon', 0.34432602), ('Clickety-clack', 0.10412809)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00860153.WAV,Success,"[('Vehicle', 0.5359453), ('Car', 0.27111748), ('Music', 0.2002848), ('Outside, urban or manmade', 0.11900687), ('Field recording', 0.11805064)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00800108.WAV,Success,"[('Speech', 0.67968124), ('Vehicle', 0.5796366), ('Car', 0.30010092), ('Motor vehicle (road)', 0.071032286), ('Outside, urban or manmade', 0.066860326)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00860115.WAV,Success,"[('Vehicle', 0.5446676), ('Train', 0.45925462), ('Rail transport', 0.36452943), ('Railroad car, train wagon', 0.342315), ('Aircraft', 0.14210957)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00810109.WAV,Success,"[('Vehicle', 0.6546637), ('Speech', 0.6206488), ('Car', 0.31948912), ('Music', 0.26215538), ('Outside, urban or manmade', 0.114035524)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00840113.WAV,Success,"[('Vehicle', 0.37471345), ('Train', 0.3423347), ('Music', 0.27984154), ('Rail transport', 0.2467809), ('Railroad car, train wagon', 0.23230118)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00870116.WAV,Success,"[('Train', 0.62943363), ('Vehicle', 0.50736475), ('Rail transport', 0.5000149), ('Railroad car, train wagon', 0.48873502), ('Clickety-clack', 0.14230885)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00870117.WAV,Success,"[('Vehicle', 0.6019417), ('Bus', 0.20240514), ('Train', 0.16793606), ('Car', 0.1445203), ('Rail transport', 0.1290438)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00870154.WAV,Success,"[('Speech', 0.668745), ('Vehicle', 0.43916258), ('Car', 0.1553119), ('Outside, urban or manmade', 0.07017382), ('Engine starting', 0.053414695)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00880118.WAV,Success,"[('Vehicle', 0.57420504), ('Car', 0.25726008), ('Truck', 0.08343669), ('Outside, urban or manmade', 0.08249428), ('Motor vehicle (road)', 0.06879409)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00880155.WAV,Success,"[('Speech', 0.6768811), ('Vehicle', 0.6569345), ('Car', 0.3654698), ('Music', 0.14142777), ('Outside, urban or manmade', 0.11291523)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00890119.WAV,Success,"[('Vehicle', 0.5866436), ('Car', 0.22245385), ('Truck', 0.19081207), ('Air brake', 0.14126436), ('Rumble', 0.12900424)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00890156.WAV,Success,"[('Vehicle', 0.3798155), ('Music', 0.33396262), ('Field recording', 0.15063225), ('Outside, rural or natural', 0.119959354), ('Car', 0.1142504)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00900120.WAV,Success,"[('Vehicle', 0.59282386), ('Car', 0.25229934), ('Rumble', 0.1482181), ('Bus', 0.13886814), ('Air brake', 0.116544366)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00910121.WAV,Success,"[('Vehicle', 0.60595036), ('Car', 0.2737311), ('Rumble', 0.17868827), ('Air brake', 0.17467874), ('Truck', 0.14569159)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00910158.WAV,Success,"[('Vehicle', 0.3508748), ('Train', 0.18253247), ('Music', 0.17197752), ('Railroad car, train wagon', 0.13436225), ('Rail transport', 0.12848927)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00920122.WAV,Success,"[('Vehicle', 0.5576305), ('Music', 0.3301175), ('Car', 0.25976807), ('Rumble', 0.13849922), ('Outside, urban or manmade', 0.1219833)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00920159.WAV,Success,"[('Train', 0.39931992), ('Vehicle', 0.37895152), ('Rail transport', 0.29039097), ('Railroad car, train wagon', 0.27237818), ('Clickety-clack', 0.06598344)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00930123.WAV,Success,"[('Vehicle', 0.50673795), ('Field recording', 0.17236511), ('Train', 0.16730897), ('Car', 0.12063955), ('Rail transport', 0.10920334)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00930160.WAV,Success,"[('Train', 0.48487875), ('Vehicle', 0.41526052), ('Rail transport', 0.358949), ('Railroad car, train wagon', 0.34871686), ('Field recording', 0.10400696)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00990166.WAV,Success,"[('Vehicle', 0.51452), ('Music', 0.22793262), ('Car', 0.21947499), ('Rumble', 0.19533077), ('Air brake', 0.113964826)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00940124.WAV,Success,"[('Vehicle', 0.6432108), ('Air brake', 0.21885872), ('Field recording', 0.17906734), ('Car', 0.1693139), ('Bus', 0.13727362)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00950162.WAV,Success,"[('Vehicle', 0.41380656), ('Train', 0.3392624), ('Rail transport', 0.2465626), ('Railroad car, train wagon', 0.22947201), ('Music', 0.19665353)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00970164.WAV,Success,"[('Vehicle', 0.5377624), ('Car', 0.11119313), ('Train', 0.10333534), ('Aircraft', 0.098613545), ('Rail transport', 0.0711753)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00940161.WAV,Success,"[('Vehicle', 0.50147665), ('Train', 0.3749315), ('Rail transport', 0.27944005), ('Railroad car, train wagon', 0.26491952), ('Aircraft', 0.10821969)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00980165.WAV,Success,"[('Vehicle', 0.4262109), ('Music', 0.24760945), ('Car', 0.15176773), ('Field recording', 0.12155833), ('Train', 0.11318265)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\00960163.WAV,Success,"[('Vehicle', 0.6759526), ('Car', 0.33585197), ('Truck', 0.17749901), ('Air brake', 0.15566096), ('Traffic noise, roadway noise', 0.1553535)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\01000167.WAV,Success,"[('Vehicle', 0.37288204), ('Music', 0.30817983), ('Rumble', 0.26962143), ('Car', 0.15796101), ('Air brake', 0.13004744)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\01010168.WAV,Success,"[('Music', 0.4516657), ('Vehicle', 0.35458967), ('Scary music', 0.29111066), ('Car', 0.18289061), ('Rumble', 0.15496759)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\01020169.WAV,Success,"[('Vehicle', 0.5599388), ('Car', 0.21961597), ('Bus', 0.10999722), ('Sliding door', 0.099721864), ('Air brake', 0.09620387)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\01030170.WAV,Success,"[('Vehicle', 0.590293), ('Air brake', 0.352639), ('Truck', 0.2228163), ('Bus', 0.18290555), ('Car', 0.1381443)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281435564-20240625120_超限录音-01.wav,Success,"[('Vehicle', 0.18321978), ('Train', 0.076226525), ('Music', 0.062358312), ('Rail transport', 0.055286042), ('Machine gun', 0.052716795)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281456338-20240625123_超限录音-01.wav,Success,"[('Vehicle', 0.30895892), ('Car', 0.13896054), ('Outside, urban or manmade', 0.06958757), ('Speech', 0.053869486), ('Music', 0.05273217)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281476908-20240625125_超限录音-01.wav,Success,"[('Music', 0.23553824), ('Vehicle', 0.18967736), ('Train', 0.123897165), ('Rail transport', 0.09376674), ('Railroad car, train wagon', 0.08429677)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281497002-20240625127_超限录音-01.wav,Success,"[('Vehicle', 0.6589485), ('Speech', 0.3239313), ('Car', 0.2762625), ('Field recording', 0.23645282), ('Outside, urban or manmade', 0.12507552)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281517038-20240625129_超限录音-01.wav,Success,"[('Vehicle', 0.6734639), ('Car', 0.29330245), ('Field recording', 0.14365314), ('Outside, urban or manmade', 0.12048871), ('Boat, Water vehicle', 0.08925445)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281557100-20240625133_超限录音-01.wav,Success,"[('Vehicle', 0.7375336), ('Car', 0.34858572), ('Air brake', 0.17430128), ('Truck', 0.12531608), ('Outside, urban or manmade', 0.12300828)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281537059-20240625131_超限录音-01.wav,Success,"[('Vehicle', 0.7955422), ('Car', 0.39236885), ('Outside, urban or manmade', 0.14610846), ('Truck', 0.12500088), ('Field recording', 0.11996088)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281597231-20240625137_超限录音-01.wav,Success,"[('Vehicle', 0.6908834), ('Speech', 0.6755108), ('Car', 0.2669721), ('Bus', 0.12226136), ('Air brake', 0.122019894)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281617307-20240625139_超限录音-01.wav,Success,"[('Vehicle', 0.5414002), ('Train', 0.3985405), ('Rail transport', 0.29035547), ('Railroad car, train wagon', 0.2875318), ('Field recording', 0.1351132)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281637425-20240625141_超限录音-01.wav,Success,"[('Vehicle', 0.6561142), ('Speech', 0.55541146), ('Aircraft', 0.4399146), ('Fixed-wing aircraft, airplane', 0.4073987), ('Aircraft engine', 0.1684411)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281677487-20240625145_超限录音-01.wav,Success,"[('Vehicle', 0.48664758), ('Speech', 0.32420006), ('Train', 0.3030283), ('Field recording', 0.22458237), ('Rail transport', 0.21903995)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281657426-20240625143_超限录音-01.wav,Success,"[('Vehicle', 0.7644298), ('Air brake', 0.42517355), ('Truck', 0.28828403), ('Bus', 0.16681056), ('Car', 0.12664731)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281697540-20240625147_超限录音-01.wav,Success,"[('Vehicle', 0.180877), ('Jackhammer', 0.15027948), ('Machine gun', 0.09701716), ('Air brake', 0.09569373), ('Gunshot, gunfire', 0.08893302)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281717667-20240625149_超限录音-01.wav,Success,"[('Vehicle', 0.44453055), ('Speech', 0.4010721), ('Truck', 0.109526575), ('Air brake', 0.102812424), ('Car', 0.09775028)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281742041-20240625151_超限录音-01.wav,Success,"[('Vehicle', 0.508138), ('Car', 0.1096479), ('Truck', 0.09039044), ('Mechanisms', 0.07256747), ('Ratchet, pawl', 0.05815801)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281782167-20240625155_超限录音-01.wav,Success,"[('Vehicle', 0.40856615), ('Car', 0.14590952), ('Music', 0.08652342), ('Outside, urban or manmade', 0.067862265), ('Microwave oven', 0.060181756)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281762129-20240625153_超限录音-01.wav,Success,"[('Vehicle', 0.69823754), ('Car', 0.32418466), ('Outside, urban or manmade', 0.107760206), ('Motor vehicle (road)', 0.10656899), ('Truck', 0.097400896)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281802242-20240625157_超限录音-01.wav,Success,"[('Vehicle', 0.6210981), ('Car', 0.19868085), ('Bus', 0.14661875), ('Field recording', 0.14661652), ('Outside, urban or manmade', 0.11338813)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281822341-20240625159_超限录音-01.wav,Success,"[('Vehicle', 0.6940396), ('Car', 0.243557), ('Traffic noise, roadway noise', 0.116299), ('Train', 0.11265331), ('Bus', 0.10966182)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281842418-20240625161_超限录音-01.wav,Success,"[('Vehicle', 0.4063159), ('Car', 0.1368539), ('Microwave oven', 0.084809765), ('Mechanical fan', 0.068504885), ('Engine', 0.05061146)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281862462-20240625163_超限录音-01.wav,Success,"[('Train', 0.3632782), ('Vehicle', 0.33757398), ('Rail transport', 0.28878763), ('Railroad car, train wagon', 0.2533757), ('Sliding door', 0.12525767)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281882528-20240625165_超限录音-01.wav,Success,"[('Vehicle', 0.537069), ('Speech', 0.51734746), ('Field recording', 0.19481137), ('Car', 0.12756349), ('Outside, urban or manmade', 0.09282028)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281922607-20240625169_超限录音-01.wav,Success,"[('Vehicle', 0.7136991), ('Train', 0.35335362), ('Bus', 0.33091518), ('Rail transport', 0.18580824), ('Railroad car, train wagon', 0.18406583)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281942686-20240625171_超限录音-01.wav,Success,"[('Vehicle', 0.62637335), ('Car', 0.21589346), ('Bus', 0.17361455), ('Air brake', 0.13793872), ('Field recording', 0.09765854)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281902617-20240625167_超限录音-01.wav,Success,"[('Speech', 0.6497888), ('Vehicle', 0.48435873), ('Car', 0.19828382), ('Outside, urban or manmade', 0.08360811), ('Field recording', 0.059224077)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281962694-20240625173_超限录音-01.wav,Success,"[('Vehicle', 0.6436008), ('Car', 0.18423925), ('Bus', 0.178388), ('Field recording', 0.17503355), ('Air brake', 0.09581443)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282002815-20240625177_超限录音-01.wav,Success,"[('Train', 0.48376584), ('Vehicle', 0.4010045), ('Rail transport', 0.38430402), ('Railroad car, train wagon', 0.37396473), ('Field recording', 0.10707432)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282022866-20240625179_超限录音-01.wav,Success,"[('Vehicle', 0.5456281), ('Train', 0.26762462), ('Field recording', 0.19969776), ('Railroad car, train wagon', 0.16502929), ('Rail transport', 0.16011107)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719281982730-20240625175_超限录音-01.wav,Success,"[('Vehicle', 0.69245285), ('Air brake', 0.29262272), ('Car', 0.19684272), ('Bus', 0.16885498), ('Truck', 0.14364544)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282063030-20240625183_超限录音-01.wav,Success,"[('Vehicle', 0.7025463), ('Train', 0.39175496), ('Railroad car, train wagon', 0.2768586), ('Rail transport', 0.26858592), ('Bus', 0.13174607)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282085065-20240625185_超限录音-01.wav,Success,"[('Vehicle', 0.22863074), ('Music', 0.13466568), ('Field recording', 0.071379654), ('Timpani', 0.06630969), ('Train', 0.058267493)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282105113-20240625187_超限录音-01.wav,Success,"[('Vehicle', 0.68321663), ('Air brake', 0.35273415), ('Truck', 0.26010212), ('Bus', 0.18694453), ('Car', 0.07917844)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282042932-20240625181_超限录音-01.wav,Success,"[('Vehicle', 0.61470115), ('Train', 0.3253272), ('Rail transport', 0.2257762), ('Railroad car, train wagon', 0.21903917), ('Speech', 0.21638218)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282125178-20240625189_超限录音-01.wav,Success,"[('Vehicle', 0.66994524), ('Car', 0.24601449), ('Truck', 0.13214825), ('Air brake', 0.11431659), ('Bus', 0.102071635)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282145246-20240625191_超限录音-01.wav,Success,"[('Vehicle', 0.53316575), ('Car', 0.19917788), ('Bus', 0.09329687), ('Outside, urban or manmade', 0.07848066), ('Field recording', 0.07640865)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282165314-20240625193_超限录音-01.wav,Success,"[('Vehicle', 0.34235373), ('Music', 0.2250785), ('Rumble', 0.13876003), ('Car', 0.12322406), ('Air brake', 0.12118942)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282185380-20240625195_超限录音-01.wav,Success,"[('Vehicle', 0.3664944), ('Music', 0.23339567), ('Car', 0.1636162), ('Scary music', 0.12925242), ('Field recording', 0.12768763)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282305661-20240625208_超限录音-01.wav,Success,"[('Vehicle', 0.7304121), ('Car', 0.2103428), ('Field recording', 0.19586235), ('Bus', 0.1422787), ('Train', 0.14169838)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282225421-20240625199_超限录音-01.wav,Success,"[('Vehicle', 0.6959975), ('Field recording', 0.25383523), ('Car', 0.18005462), ('Speech', 0.12657328), ('Bus', 0.12463083)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282285633-20240625206_超限录音-01.wav,Success,"[('Vehicle', 0.7103964), ('Car', 0.14965452), ('Bus', 0.14613782), ('Field recording', 0.13542295), ('Train', 0.1331501)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282205390-20240625197_超限录音-01.wav,Success,"[('Vehicle', 0.5662146), ('Field recording', 0.18715441), ('Car', 0.13689731), ('Boat, Water vehicle', 0.099953055), ('Ship', 0.083578974)]"
D:\声纹测试库-amp-amp\建筑施工源\打桩机\1719282245466-20240625201_超限录音-01.wav,Success,"[('Vehicle', 0.39369243), ('Train', 0.22233997), ('Music', 0.16217953), ('Rail transport', 0.15642364), ('Railroad car, train wagon', 0.15618964)]"
